ATTEMPT, Time, Performance
6,160.0944,26.43119
6,170.1016,26.43001
6,180.1028,26.68316
6,190.1051,30.17875
6,200.1068,30.69264
6,210.109,31.29667
6,220.1125,31.99478
6,230.1137,31.79905
6,240.1181,31.97872
6,250.1152,34.39421
6,260.1187,35.41953
6,270.1215,35.21405
6,280.1244,36.44951
6,290.1284,35.77837
6,300.1274,36.04462
6,310.1295,36.06762
6,320.1315,37.35545
6,330.1327,37.41816
6,340.1338,37.48969
6,350.1339,38.08557
6,360.1371,39.86609
6,370.14,40.8102
6,380.1426,42.71336
6,390.1451,42.3727
6,400.1454,42.9681
6,410.1459,43.47098
6,420.1475,43.30578
6,430.1485,41.73983
6,440.1523,45.61664
6,450.1523,45.27047
6,460.1547,45.88948
6,470.158,43.07349
6,480.159,44.41872
6,490.1622,46.05965
6,500.1616,46.59175
6,510.1623,44.6686
6,520.1631,45.21369
6,530.1659,49.1098
6,540.1677,54.98728
6,550.1694,55.21791
6,560.1708,55.3997
6,570.1737,53.74197
6,580.1769,55.12192
6,590.1779,55.19923
ATTEMPT, Time, Performance
7,19.69725,21.657
7,33.82139,25.91493
7,43.82192,33.28133
7,53.82236,33.20504
7,63.82526,38.58439
7,73.82933,38.75642
7,83.83071,40.27963
7,93.83213,40.63353
7,103.8323,40.80556
7,113.8326,41.37397
7,123.8354,43.02826
7,133.8374,44.8516
7,143.84,46.64914
7,153.8412,47.8276
7,163.8422,50.53706
7,173.8439,52.27579
7,183.845,48.30434
7,193.8483,47.83567
7,203.8501,45.87832
7,213.8519,47.62369
7,223.8543,48.26406
7,233.8551,47.5745
7,243.8561,48.71817
7,253.8565,50.06734
7,263.8583,51.16735
7,273.8595,59.84209
7,283.8618,60.06047
7,293.8642,59.3758
7,303.8682,53.63236
7,313.8707,69.24582
7,323.8728,69.76549
7,333.8729,123.1295
7,343.8734,123.0912
7,353.8741,124.3363
7,363.8762,127.5865
7,373.8771,126.1199
7,383.8779,126.684
7,393.8784,128.426
7,403.8807,128.3586
7,413.8815,130.0262
7,423.8818,127.6205
7,433.8844,124.6525
7,443.8887,125.424
7,453.8907,127.1355
7,463.8908,126.7165
7,473.8911,125.6571
7,483.8933,126.0912
7,493.8934,126.567
7,503.8934,125.0439
7,513.8944,125.0462
7,523.8954,125.1537
7,533.8992,124.8452
7,543.8999,125.5794
7,553.9015,126.1161
7,563.9017,125.7633
7,573.9023,127.3039
7,583.9037,127.6393
7,593.9053,128.2254
